"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.062667348E1,6.180631638E0,2.005143881E0,5.694608688E0
4.063666005E1,7.814674377E0,1.077390790E0,4.819528103E0
4.064665671E1,1.004487324E1,-1.233013868E-1,5.753266811E0
4.065671144E1,6.495469093E0,-2.477998734E-1,5.612008572E0
4.066665786E1,2.394201756E0,-9.935937077E-2,4.165910721E0
4.067666463E1,1.819593310E0,6.308721304E-1,2.773682594E0
4.068666182E1,2.463633537E0,2.047042370E0,1.102529883E0
4.069665463E1,3.113659382E0,3.317166567E0,-1.855506301E0
4.070671990E1,2.887407303E0,4.072536945E0,-1.874659896E0
4.071673728E1,3.539827108E0,4.613626480E0,8.631097078E-1
4.072669909E1,5.722142220E0,5.256469727E0,3.323152065E0
4.073666771E1,7.236474514E0,5.404910564E0,5.232527733E0
4.074667744E1,6.885724068E0,4.338293552E0,5.934029102E0
4.075667436E1,6.060921669E0,2.949656487E0,6.262034416E0
4.076666298E1,5.164293289E0,1.343147159E0,7.351396084E0
4.077666659E1,3.329137564E0,-1.089361757E-1,8.321047783E0
4.078666163E1,1.016338587E0,5.985504016E-3,8.602366447E0
4.079666505E1,-3.615244627E-1,4.441244006E-1,8.289923668E0
4.080668271E1,-1.479616642E0,1.472434103E-1,8.588001251E0
4.081666532E1,-1.964442492E0,-3.675099611E-1,9.494206429E0
4.082668509E1,-1.522712231E0,-2.777273953E-1,1.215416527E1
4.083675678E1,-8.140286058E-2,7.122750282E-1,1.368525696E1
4.084667459E1,9.301473498E-1,1.349132657E0,1.368525696E1
4.085666401E1,3.034650564E0,1.432929754E0,1.211226654E1
4.086669478E1,3.803189516E0,1.346738458E0,1.154603767E1
4.087670451E1,4.370615005E0,1.021126986E0,1.044231033E1
4.088668940E1,3.831919909E0,9.217676520E-2,9.686940193E0
4.089668971E1,3.307589531E0,-4.405331016E-1,1.006761837E1
4.090668851E1,3.497928619E0,-3.699041605E-1,1.181299114E1
4.091667625E1,3.993528366E0,4.429273307E-2,1.390672016E1
4.092668221E1,4.651933670E0,7.026981711E-1,1.538514042E1
4.093667751E1,4.806359768E0,1.151610970E0,1.644696808E1
4.094664736E1,4.499902248E0,1.101332784E0,1.705868721E1
4.095669963E1,4.633977413E0,7.517793179E-1,1.556829643E1
4.096668798E1,4.908113480E0,2.388216257E0,1.387320137E1
4.097679644E1,4.712985992E0,1.675941229E0,1.282932949E1
4.098667909E1,5.529408932E0,1.146822572E0,1.313459015E1
4.099664798E1,7.205349922E0,5.386953950E-1,1.447534370E1
4.100664963E1,7.679401875E0,3.854664862E-1,1.527141571E1
4.101665932E1,7.781155586E0,5.674257874E-1,1.596453667E1
4.102666063E1,7.580042362E0,1.417367458E0,1.673786354E1
4.103665140E1,7.280767441E0,2.211045265E0,1.689348793E1
4.104670613E1,6.615179062E0,2.238578558E0,1.595136929E1
4.105665044E1,6.291962147E0,1.313219666E0,1.425507736E1
4.106670090E1,6.397306919E0,5.291185975E-1,1.266891861E1
4.107666986E1,6.805518150E0,5.327098966E-1,1.285805988E1
4.108668374E1,8.074444771E0,1.310825467E0,1.459026527E1
4.109664578E1,8.653841972E0,1.954865694E0,1.567842960E1
4.110670128E1,7.946355343E0,1.695094824E0,1.544379807E1
4.111668482E1,6.071695328E0,6.344634295E-1,1.424909115E1
4.112669890E1,3.842693806E0,1.795651205E-2,1.293347740E1
4.113669786E1,2.488772631E0,-3.327940404E-1,1.253963184E1
4.114664148E1,2.219424963E0,-4.608838260E-1,1.285686302E1
4.115669367E1,2.798821688E0,-2.992752194E-1,1.316810894E1
4.116669374E1,3.339911461E0,5.506663769E-2,1.301488018E1
4.117671036E1,2.997540474E0,1.264138460E0,1.235408115E1
4.118669994E1,2.718616009E0,1.476025343E0,1.174834728E1
4.119670271E1,2.633621931E0,1.479616642E0,1.111747551E1
4.120669744E1,3.159149170E0,1.729810715E0,1.093551636E1
4.121665844E1,3.703830004E0,2.221819162E0,1.087685871E1
4.122689705E1,3.659537315E0,2.553416014E0,1.083017159E1
4.123666878E1,3.408146143E0,2.505532026E0,1.069609642E1
4.124667667E1,3.220201254E0,2.385822058E0,1.062187576E1
4.125671751E1,3.047818661E0,2.193088770E0,1.026753426E1
4.126677521E1,2.297236443E0,1.817199111E0,9.903614998E0
4.127670278E1,1.837549806E0,1.647210717E0,9.550470352E0
4.128676498E1,1.845929503E0,1.634042621E0,8.999804497E0
4.129670698E1,1.835155606E0,1.709460020E0,8.311470985E0
4.130675140E1,1.499967337E0,1.616086125E0,7.559691906E0
4.131680824E1,6.596025825E-1,1.355118155E0,7.180211067E0
4.132686332E1,-1.568202078E-1,1.365892053E0,7.061697960E0
4.133668859E1,-1.027112484E0,1.601720929E0,7.568071365E0
4.134668867E1,-8.523358107E-1,2.037465572E0,8.488641739E0
4.135671463E1,-2.741360962E-1,2.443282843E0,8.817844391E0
4.136670028E1,-7.302315533E-2,2.353500366E0,8.838195801E0
4.137672201E1,2.861070931E-1,2.184709072E0,9.132682800E0
4.138669471E1,9.720458984E-1,2.059013367E0,9.179368973E0
4.139667355E1,1.704671621E0,2.039859772E0,8.452729225E0
4.140671498E1,2.294842243E0,2.139219284E0,7.509413719E0
4.141668794E1,2.558204412E0,2.286462545E0,7.048529625E0
4.142670194E1,2.304419041E0,2.533065319E0,7.171831131E0
4.143668901E1,1.934514999E0,2.853888512E0,7.425616741E0
4.144670348E1,1.839944005E0,2.986766577E0,7.299921036E0
4.145665798E1,2.038662672E0,3.093308687E0,6.880935669E0
4.146666232E1,2.079364061E0,3.472789526E0,6.637924194E0
4.147667371E1,2.029085875E0,3.888183594E0,6.426037312E0
4.148668705E1,1.927332401E0,4.060565948E0,6.210559368E0
4.149665221E1,1.520318031E0,3.890577793E0,6.086060524E0
4.150671467E1,5.566518903E-1,3.582922935E0,6.381744862E0
4.151669151E1,8.678981066E-1,3.277662039E0,7.017405033E0
4.152693240E1,1.006761789E0,2.942473888E0,7.580042362E0
4.153665463E1,1.035492182E0,2.956839085E0,8.136694908E0
4.154670448E1,1.054645896E0,3.251325846E0,8.433575630E0
4.155672221E1,1.119289279E0,3.567360640E0,8.344989777E0
4.156669740E1,1.541865945E0,3.854664803E0,7.560888767E0
4.157672351E1,2.232593060E0,4.320336819E0,6.068104267E0
4.158670932E1,2.932897091E0,4.874594688E0,4.839878559E0
4.159684382E1,3.420117140E0,5.161899090E0,4.565742493E0
4.160667551E1,3.111265182E0,5.007472992E0,4.505887508E0
4.161668717E1,2.090138197E0,4.661510944E0,4.861426353E0
4.162677090E1,1.447294950E0,4.341884613E0,5.705382824E0
4.163666255E1,1.291671872E0,3.952826977E0,6.885724068E0
4.164666359E1,1.322796464E0,3.681085110E0,7.979874134E0
4.165668198E1,1.098938584E0,3.537432909E0,8.687360764E0
4.166666290E1,7.242460251E-1,3.344699860E0,9.135076523E0
4.167674901E1,4.908113480E-1,3.143586874E0,9.326612473E0
4.168665844E1,5.746083856E-1,3.315969467E0,9.111134529E0
4.169665774E1,1.126471877E0,3.977966070E0,8.391676903E0
4.170666574E1,1.635239720E0,4.571728230E0,7.499836922E0
4.171665040E1,1.918952703E0,4.800374508E0,6.831854343E0
4.172672794E1,2.002749681E0,4.892550945E0,6.374562263E0
4.173665732E1,1.912967205E0,4.915296078E0,6.349422932E0
4.174665651E1,1.667561531E0,4.757278919E0,6.475118637E0
4.175667336E1,1.017535686E0,4.383783340E0,6.719326973E0
4.176666971E1,2.226607651E-1,3.907337189E0,7.190984726E0
4.177667348E1,-4.967968464E-1,3.150769472E0,7.581239700E0
4.178666086E1,-1.505952835E0,2.200271368E0,7.529764175E0
4.179667286E1,-1.753752708E0,1.011550188E0,8.649053574E0
4.180677763E1,-1.836352706E0,1.282094955E0,9.410409927E0
4.181665698E1,-2.942473888E0,2.220622063E0,9.878476143E0
4.182665709E1,-2.628833532E0,4.489128113E0,9.493009567E0
4.183666113E1,-1.522712231E0,4.633977413E0,8.370129585E0
4.184673571E1,-2.286462635E-1,4.577713490E0,7.862558365E0
4.185666428E1,1.424549967E-1,4.294000626E0,7.422025204E0
4.186665763E1,-1.168370485E0,4.013879299E0,7.694964409E0
4.187668732E1,-2.634819031E0,3.903745890E0,8.055291176E0
4.188673174E1,-3.020285368E0,3.807977915E0,8.113949776E0
4.189666240E1,-2.788047791E0,3.766079187E0,8.420407295E0
4.190665428E1,-1.963245392E0,4.074931145E0,9.279925346E0
4.191667648E1,-1.222239971E0,4.521450043E0,9.460687637E0
4.192670136E1,-1.055842996E0,4.930858612E0,9.416395187E0
4.193664644E1,-1.731007814E0,4.778826714E0,9.916783333E0
4.194664001E1,-1.947683096E0,4.610035419E0,1.055004978E1
4.195665778E1,-1.557428241E0,4.483142853E0,1.043871975E1
4.196668224E1,-1.596932530E0,4.222174644E0,9.563638687E0
4.197665032E1,-2.285265446E0,4.218583584E0,9.451110840E0
4.198664678E1,-2.740163803E0,4.674678802E0,1.034774017E1
4.199670009E1,-2.346317768E0,5.111620426E0,1.118211937E1
4.200669921E1,-1.562216640E0,5.157110691E0,1.090199757E1
4.201666336E1,-8.439561129E-1,5.069722176E0,1.067454815E1
4.202670582E1,-9.816226959E-1,4.833893299E0,9.844957352E0
4.203667178E1,-1.963245392E0,3.727771997E0,8.413225174E0
4.204667601E1,-2.628833532E0,3.960009575E0,7.499836922E0
4.205665740E1,-3.709815502E0,4.667496204E0,8.186972618E0
4.206668067E1,-3.981557369E0,5.346252441E0,8.890868187E0
4.207667424E1,-3.797203779E0,5.957971096E0,1.026035118E1
4.208670336E1,-3.551798105E0,6.168660641E0,1.086369038E1
4.209670420E1,-3.298012733E0,6.289567947E0,1.101572227E1
4.210669663E1,-2.999934673E0,6.530185223E0,1.062905884E1
4.211669982E1,-2.679111719E0,6.801927090E0,9.829395294E0
4.212672148E1,-2.627636433E0,6.943184853E0,9.124302864E0
4.213670436E1,-2.543839216E0,6.845022678E0,8.899248123E0
4.214670024E1,-2.025494576E0,6.558915615E0,8.717288017E0
4.215670851E1,-1.946485996E0,6.549338818E0,8.525752068E0
4.216697832E1,-1.821987510E0,6.526593685E0,8.452729225E0
4.217665317E1,-1.186326981E0,6.412869453E0,8.219294548E0
4.218670882E1,-1.424550056E0,6.557718277E0,8.191761017E0
4.219669894E1,-1.883039594E0,6.760028362E0,8.044517517E0
4.220669763E1,-2.384624958E0,6.671442986E0,8.306682587E0
4.221665901E1,-2.306813240E0,6.567295074E0,9.186552048E0
4.222665909E1,-2.011129379E0,6.512228489E0,1.018613148E1
4.223669332E1,-1.890222192E0,6.398504257E0,1.099178028E1
4.224672836E1,-1.674744129E0,6.354211330E0,1.123479176E1
4.225665632E1,-1.635239720E0,6.394912720E0,1.010472870E1
4.226665474E1,-1.741781712E0,6.457161903E0,8.111555099E0
4.227667948E1,-1.319205165E0,6.613982201E0,6.014234543E0
4.228670613E1,-1.359906554E0,6.925228596E0,4.611232281E0
4.229665648E1,-1.754949808E0,7.313088894E0,4.056974888E0
4.230667890E1,-1.867477298E0,7.751227856E0,4.751293182E0
4.231668990E1,-1.340752959E0,8.306682587E0,5.954379559E0
4.232668801E1,-7.242460251E-1,8.550890923E0,7.467514992E0
4.233668032E1,-9.540894032E-1,8.058882713E0,8.183381081E0
4.234667847E1,-1.680729628E0,7.117961884E0,7.429207802E0
4.235664297E1,-2.115277290E0,6.463147640E0,5.786785603E0
4.236664240E1,-2.220622063E0,6.362590790E0,3.998316765E0
4.237668201E1,-2.606088638E0,6.526593685E0,2.450465441E0
4.238664894E1,-3.547009706E0,6.940790653E0,1.237802267E0
4.239665397E1,-4.904522419E0,7.762001991E0,1.460463047E0
4.240670482E1,-5.116408825E0,8.437167168E0,3.241749048E0
4.241671397E1,-3.892971992E0,8.471882820E0,5.383362293E0
4.242666155E1,-3.104082584E0,8.030152321E0,6.539762020E0
4.243670151E1,-2.788047791E0,7.747636795E0,6.831854343E0
4.244666870E1,-2.434903145E0,7.861361504E0,6.672640324E0
4.245664944E1,-1.837549806E0,8.148665428E0,5.855020046E0
4.246664836E1,-1.326387763E0,8.276755333E0,5.027823448E0
4.247666409E1,-1.000776291E0,8.245630264E0,4.146757126E0
4.248669521E1,-1.483207941E0,8.201337814E0,3.600879431E0
4.249667121E1,-2.346317768E0,8.158242226E0,3.714603901E0
4.250666201E1,-2.864662409E0,8.095993042E0,4.340687752E0
4.251671659E1,-2.914940596E0,7.979874134E0,4.909310818E0
4.252668770E1,-2.801215887E0,8.042123795E0,5.529408932E0
4.253675017E1,-2.633621931E0,8.238448143E0,6.192602634E0
4.254675132E1,-2.280477047E0,8.358158112E0,6.276399612E0
4.255671763E1,-1.784877419E0,8.316259384E0,6.047753334E0
4.256668028E1,-1.266532660E0,8.186972618E0,5.968744755E0
4.257667570E1,-9.828197956E-1,8.038532257E0,5.445611954E0
4.258671597E1,-1.021126986E0,8.110358238E0,4.437653065E0
4.259670928E1,-1.508347034E0,8.328230858E0,3.919308186E0
4.260670528E1,-2.097320795E0,8.574832916E0,4.007893562E0
4.261665917E1,-1.980004787E0,8.793902397E0,4.088099480E0
4.262666944E1,-1.601720929E0,8.987833023E0,4.007893562E0
4.263665824E1,-1.559822440E0,9.015366554E0,4.485537052E0
4.264666097E1,-1.531091928E0,8.699332237E0,5.346252441E0
4.265666082E1,-1.538274646E0,8.254010201E0,5.821501255E0
4.266665601E1,-1.552639842E0,8.099584579E0,5.616796970E0
4.267667494E1,-1.739387512E0,8.103176117E0,4.965574265E0
4.268666555E1,-2.185906172E0,8.097189903E0,4.068945885E0
4.269667001E1,-2.387019157E0,8.000225067E0,3.315969467E0
4.270664809E1,-2.303221941E0,7.996633530E0,2.977189779E0
4.271664328E1,-2.231395960E0,8.185775757E0,3.312378168E0
4.272669924E1,-2.313995838E0,8.346187592E0,3.673902512E0
4.273667601E1,-2.549824715E0,8.318654060E0,3.673902512E0
4.274664220E1,-2.609679937E0,8.227674484E0,3.721786499E0
4.275667294E1,-2.511517525E0,8.173804283E0,3.630806923E0
4.276664144E1,-2.500743628E0,8.111555099E0,3.111265182E0
4.277665040E1,-2.414552450E0,8.074444771E0,2.211045265E0
4.278664063E1,-2.038662672E0,8.140285492E0,1.493981838E0
4.279667497E1,-1.659181833E0,8.489839554E0,1.116895080E0
4.280667340E1,-1.739387512E0,8.694543839E0,9.469067454E-1
4.281664509E1,-1.558625340E0,9.021351814E0,6.416460276E-1
4.282667505E1,-1.227028370E0,9.278728485E0,7.888894677E-1
4.283665036E1,-9.193734527E-1,9.396044731E0,1.632845521E0
4.284665344E1,-6.607996821E-1,9.375694275E0,2.760514498E0
4.285664567E1,-6.572083831E-1,9.193734169E0,3.444059134E0
4.286664432E1,-9.804255962E-1,8.890868187E0,3.816357613E0
4.287664790E1,-6.248866320E-1,8.596381187E0,4.979939461E0
4.288664751E1,1.282094955E0,8.243236542E0,6.335057735E0
4.289665997E1,1.089361757E-1,8.614337921E0,5.068524837E0
4.290664790E1,-1.807622313E0,8.923190117E0,4.118026733E0
4.291664597E1,-2.625242233E0,8.827422142E0,3.791218281E0
4.292670247E1,-2.339135170E0,8.562862396E0,4.165910721E0
4.293667713E1,-1.604115129E0,8.583212852E0,4.572925091E0
4.294668063E1,-1.423352957E0,8.696937561E0,4.923676014E0
4.295669451E1,-1.821987510E0,8.409633636E0,5.445611954E0
4.296669394E1,-2.132036686E0,8.090007782E0,5.646724701E0
4.297666167E1,-2.146401882E0,7.636306286E0,5.805939198E0
4.298669951E1,-1.762132406E0,7.444770336E0,6.039373875E0
4.299666297E1,-8.595184088E-1,7.673416615E0,5.821501255E0
4.300665840E1,-1.735796183E-1,7.896077156E0,5.118803024E0
4.301669394E1,-6.775590777E-1,7.946355343E0,4.671087742E0
4.302667967E1,-1.801636815E0,7.817068577E0,4.782417774E0
4.303672005E1,-1.867477298E0,7.741651058E0,5.916072369E0
4.304671697E1,-1.910573006E0,8.476671219E0,6.770802498E0
4.305683824E1,-1.628057122E0,8.942343712E0,5.828683853E0
4.306666832E1,-1.353921056E0,8.759186745E0,4.872200489E0
4.307673351E1,-8.906430602E-1,8.461109161E0,4.576516628E0
4.308671463E1,-7.026981711E-1,8.119935036E0,4.915296078E0
4.309669751E1,-6.655880809E-1,7.978677273E0,5.676652431E0
4.310668070E1,-9.062053561E-1,8.084021568E0,6.507440090E0
4.311666890E1,-1.191115379E0,8.273163795E0,8.005013466E0
4.312707105E1,-1.570596337E0,8.214506149E0,7.971494675E0
4.313666659E1,-1.781286120E0,8.190564156E0,7.151480675E0
4.314672194E1,-1.940500498E0,8.208520889E0,5.813121796E0
4.315666028E1,-1.624465823E0,8.244433403E0,4.361038208E0
4.316671678E1,-6.524199843E-1,8.178592682E0,3.757699490E0
4.317669686E1,1.352723986E-1,7.876923561E0,4.389768600E0
4.318673521E1,8.259996027E-2,7.710526466E0,5.135562420E0
4.319674436E1,-4.668693244E-2,7.510610580E0,5.440823555E0
4.320670924E1,-3.782838583E-1,7.479485989E0,5.845443249E0
4.321675417E1,-9.792284966E-1,7.759607792E0,6.563704014E0
4.322668524E1,-1.460463047E0,8.032546997E0,7.031770229E0
4.323666117E1,-1.391031146E0,8.212111473E0,7.028179169E0
4.324673294E1,-1.252167463E0,8.160636902E0,6.976703644E0
4.325667567E1,-1.316810966E0,8.015787125E0,6.752845764E0
4.326666301E1,-1.404199243E0,7.987056732E0,6.111199856E0
4.327666409E1,-1.689109325E0,8.025363922E0,5.189432144E0
4.328671259E1,-1.319205165E0,8.164227486E0,4.329913616E0
4.329674078E1,-1.365892053E0,8.110358238E0,4.084507942E0
4.330673013E1,-1.675941229E0,8.186972618E0,3.732560396E0
4.331666836E1,-1.589749932E0,8.319850922E0,3.306392431E0
4.332673147E1,-1.568202138E0,8.485051155E0,3.143586874E0
4.333666636E1,-1.622071624E0,8.683769226E0,3.215412855E0
4.334666520E1,-1.699883223E0,8.777143478E0,3.298012733E0
4.335671617E1,-1.741781712E0,8.803479195E0,3.357867956E0
4.336672467E1,-1.813607812E0,8.894459724E0,3.664325714E0
4.337673674E1,-2.039859772E0,8.973467827E0,4.146757126E0
4.338666582E1,-2.317587137E0,9.046490669E0,4.635174274E0
4.339671982E1,-2.317587137E0,9.033323288E0,5.117606163E0
4.340666670E1,-2.317587137E0,9.033323288E0,5.117606163E0
4.341674213E1,-2.130839586E0,9.015366554E0,5.560533524E0
4.342679297E1,-2.130839586E0,9.015366554E0,5.560533524E0
4.343664417E1,-2.114080191E0,8.919598579E0,4.993107796E0
4.344668109E1,-2.130839586E0,8.762778282E0,4.454412460E0
4.345664909E1,-2.021903276E0,8.793902397E0,3.988739967E0
4.346665567E1,-1.988384485E0,8.810662270E0,4.161122322E0
4.347669774E1,-1.780089021E0,8.757989883E0,4.383783340E0
4.348664597E1,-1.871068597E0,8.603564262E0,4.590881824E0
4.349672497E1,-1.991975784E0,8.512583733E0,4.830301762E0
4.350664547E1,-2.075772762E0,8.429984093E0,5.184643745E0
4.351668705E1,-1.975216389E0,8.327033043E0,5.370194435E0
4.352668447E1,-1.879448295E0,8.236053467E0,5.340266705E0
4.353676867E1,-2.014720678E0,8.103176117E0,5.305551052E0
4.354669332E1,-2.182314873E0,7.999027729E0,5.249287128E0
4.356002459E1,-2.308010340E0,7.795520782E0,5.282805920E0
4.357426628E1,-2.201468468E0,7.691372871E0,5.682637691E0
4.358667805E1,-2.136825085E0,7.817068577E0,5.792770863E0
4.359692340E1,-1.972822189E0,7.820659637E0,5.458779812E0
4.360666682E1,-1.674744129E0,7.748833656E0,4.890156746E0
4.361667220E1,-1.325190663E0,7.656657219E0,4.608838081E0
4.362733170E1,-8.810662031E-1,7.534552574E0,4.623203278E0
4.363665455E1,-4.812345505E-1,7.375338554E0,4.756081581E0
4.364672409E1,-3.351882398E-1,7.321468830E0,5.345055103E0
4.365666740E1,-4.453215301E-1,7.455543995E0,5.855020046E0
4.366666609E1,-4.189853072E-1,7.691372871E0,5.998672485E0
4.367745374E1,-4.764461517E-1,7.997830868E0,5.652710438E0
4.368666559E1,-5.734112859E-1,8.157045364E0,5.304353714E0
4.369668997E1,-4.704606235E-1,8.103176117E0,5.091269970E0
4.370665344E1,-1.137245819E-1,7.965508938E0,5.069722176E0
4.371679420E1,2.765302956E-1,7.947552681E0,5.226542473E0
4.372666913E1,5.087678432E-1,7.931990147E0,5.455188751E0
4.373665528E1,4.560954273E-1,7.957129478E0,5.861005783E0
4.374776555E1,3.591302633E-1,8.503006935E0,6.402095318E0
4.375666109E1,3.591302633E-1,8.503006935E0,6.402095318E0
4.376664920E1,7.505822182E-1,8.499416351E0,6.974309444E0
4.377668409E1,9.900023937E-1,8.093599319E0,6.439205647E0
4.378668205E1,1.276109457E0,7.921216488E0,5.851428986E0
4.379690401E1,1.641225219E0,7.928399086E0,5.354631901E0
4.380670505E1,1.817199111E0,7.957129478E0,4.905719280E0
4.381670247E1,1.563413739E0,8.002618790E0,4.472368717E0
4.382668240E1,9.864110947E-1,8.191761017E0,4.146757126E0
4.383667051E1,4.201824069E-1,8.499416351E0,3.968389273E0
4.384668705E1,1.496376097E-1,8.838195801E0,3.833117008E0
4.385665436E1,2.693476975E-1,8.933963776E0,3.716998100E0
4.386667482E1,6.416460276E-1,8.791508675E0,3.623624325E0
4.387676247E1,1.045069098E0,8.667010307E0,3.594893932E0
4.388666609E1,1.507149935E0,8.663418770E0,3.699041605E0
4.389665244E1,1.681926727E0,8.576030731E0,3.937264681E0
4.390666259E1,1.662773132E0,8.514978409E0,4.321534157E0
4.391667328E1,1.400607944E0,8.492233276E0,4.677073002E0
4.392669455E1,1.042674899E0,8.617929459E0,4.681861401E0
4.393666374E1,7.302315235E-1,8.748413086E0,4.492719650E0
4.394669632E1,3.663128614E-1,8.840589523E0,4.492719650E0
4.395670970E1,1.556231081E-1,8.910021782E0,4.661510944E0
4.396669036E1,3.351882473E-2,8.877699852E0,4.800374508E0
4.397666974E1,4.548983276E-2,8.786720276E0,4.904522419E0
4.398665928E1,5.746084079E-2,8.643068314E0,5.209783077E0
4.399666382E1,2.250549644E-1,8.607154846E0,5.791574001E0
4.400668724E1,4.441244006E-1,8.676587105E0,6.319495201E0
4.401665790E1,5.315127969E-1,8.754398346E0,6.452373505E0
4.402665836E1,5.051765442E-1,8.761581421E0,6.439205647E0
4.403671170E1,4.932055473E-1,8.760383606E0,6.381744862E0
4.404665367E1,5.123591423E-1,8.658630371E0,6.248866558E0
4.405667717E1,4.932055473E-1,8.507795334E0,6.003460884E0
4.406665101E1,3.016694188E-1,8.439560890E0,5.615600109E0
4.407665809E1,2.142810524E-1,8.390480042E0,5.279214859E0
4.408664317E1,3.136404157E-1,8.379706383E0,5.169081688E0
4.409668851E1,6.584054828E-1,8.360552788E0,5.072116375E0
4.410664755E1,7.278373241E-1,8.170213699E0,5.003881454E0
4.411668505E1,6.967126727E-1,7.902062893E0,5.181052685E0
4.412665617E1,7.936778665E-1,7.844601631E0,5.619191170E0
4.413669074E1,7.110779285E-1,7.926004887E0,5.942408562E0
4.414669136E1,5.303156972E-1,8.057685852E0,5.961562157E0
4.415668013E1,3.268085420E-1,8.115146637E0,5.808333397E0
4.416664128E1,1.663970202E-1,8.092401505E0,5.592854977E0
4.417670474E1,6.823474914E-2,7.972691536E0,5.371391296E0
4.418668032E1,-1.077390742E-2,7.842207432E0,5.240907669E0
4.419665274E1,-1.029506698E-1,7.762001991E0,5.145139217E0
4.420664301E1,-4.189852998E-2,7.796717644E0,5.093664169E0
4.421668886E1,9.576806426E-2,7.876923561E0,5.118803024E0
4.422666436E1,2.358288616E-1,7.904457092E0,5.294776917E0
4.423667617E1,3.088520169E-1,7.802703381E0,5.382165432E0
4.424668417E1,2.681505978E-1,7.686584473E0,5.560533524E0
4.425667794E1,2.346317619E-1,7.716512203E0,5.643133640E0
4.426668620E1,3.830722719E-2,7.769184589E0,5.555745125E0
4.427665913E1,-8.379706182E-3,7.813477039E0,5.379771233E0
4.428668032E1,1.328781992E-1,7.787140846E0,5.188235283E0
4.429667655E1,2.023100406E-1,7.782352448E0,5.029020786E0
4.430667955E1,-2.633621916E-2,7.813477039E0,4.978742599E0
4.431664209E1,-2.525882721E-1,7.961917877E0,5.249287128E0
4.432664759E1,-4.812345505E-1,8.048109055E0,5.823895454E0
4.433664909E1,-5.410895944E-1,8.090007782E0,6.204573631E0
