"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.781667418E1,-3.321792603E0,-2.696230888E0,-7.317360640E-1
2.782673102E1,-2.579471588E0,-2.887295723E0,-5.279869437E-1
2.783665845E1,-1.276432991E0,-2.230846405E0,9.098958969E-2
2.784672806E1,-2.460298538E-1,-9.032487869E-1,7.109878659E-1
2.785674056E1,1.377150536E0,-3.592834473E-1,1.770692229E0
2.786664972E1,1.086999893E0,-1.220967531E0,2.013645172E0
2.787665622E1,7.103824615E-2,-2.305389881E0,2.537577152E0
2.788665233E1,-5.383138657E-1,-3.121132135E0,2.810402393E0
2.789664652E1,-2.918323994E0,-3.924864054E0,3.444342017E-1
2.790665506E1,-6.984210491E0,-3.222447872E0,-5.259439945E-1
2.791668941E1,-6.129347801E0,-1.890053868E0,5.696206689E-1
2.792794622E1,-1.876199722E0,-2.358716726E0,-6.567102671E-2
2.793730243E1,1.794431686E0,-3.680114508E0,-3.648568094E-1
2.794835174E1,5.311311722E0,-4.944148064E0,-4.062718153E-2
2.795751556E1,7.499126434E0,-5.397196770E0,1.152449250E-1
2.796709306E1,6.338046074E0,-5.380739689E0,-2.964677513E-1
2.797688254E1,1.098119736E0,-5.223975182E0,-3.351028860E-1
2.798677501E1,-2.651697159E0,-3.713600397E0,1.745470166E-1
2.799672640E1,-2.636852741E0,-1.812913895E0,1.135686874E0
2.800669392E1,-1.288694382E0,-2.071454048E0,1.498838067E0
2.801668053E1,5.740938187E-1,-3.582759857E0,4.465916753E-1
2.802667484E1,4.609390259E0,-4.139657021E0,3.055079877E-1
2.803669706E1,9.598989487E0,-2.909331560E0,1.134369969E0
2.804667660E1,9.682751656E0,-1.933983803E0,1.349610090E0
2.805666410E1,4.742969513E0,-1.266268730E0,-8.801012039E-1
2.806665506E1,2.077301979E0,5.974513888E-1,-2.592631102E0
2.807667310E1,1.385013580E0,1.855439186E0,-3.069782257E0
2.808666439E1,3.309782982E0,2.394791603E0,-2.833459377E0
2.809666269E1,6.191873550E0,2.087577343E0,-3.470861912E0
2.810665272E1,7.627603531E0,1.061752439E0,-4.363106728E0
2.811666597E1,7.931397438E0,-7.804913521E-1,-3.544255495E0
2.812666532E1,9.873600006E0,-2.115862131E0,-2.004156590E0
2.813666154E1,9.568517685E0,-2.826153517E0,-6.876555681E-1
2.814668707E1,2.996086121E0,-2.939592361E0,-2.797784805E-1
2.815668814E1,4.190559387E-1,-8.754236698E-1,-2.695569992E0
2.816667829E1,2.619215012E0,1.047186852E0,-2.680861235E0
2.817667808E1,5.004090309E0,5.938563347E-1,-2.580127001E0
2.818666526E1,7.064907074E0,-3.226728439E-1,-2.887931585E0
2.819666076E1,9.033134460E0,-1.049606800E0,-1.176876426E0
2.820667451E1,8.893259048E0,-2.484039545E0,4.053694606E-1
2.821668098E1,9.316943169E0,-3.802236557E0,2.086760759E0
2.822668050E1,8.705688477E0,-4.021651745E0,3.113141537E0
2.823668680E1,7.769187927E0,-3.125438452E0,3.930824280E0
2.824666780E1,7.271718025E0,-1.988137722E0,4.175618649E0
2.825667499E1,5.549996376E0,-1.506521463E0,3.469830513E0
2.826668548E1,4.651509285E0,-1.065243959E0,2.598750591E0
2.827669393E1,6.140207291E0,-5.387678146E-1,3.052888393E0
2.828667886E1,7.700301170E0,-8.267111778E-1,2.934139729E0
2.829669227E1,6.985233307E0,-8.750872612E-1,2.520621538E0
2.830668636E1,5.172297478E0,-4.494738579E-1,2.222376347E0
2.831667107E1,4.011811256E0,-1.359486580E-1,2.355166197E0
2.832666039E1,3.375692368E0,2.052845955E-1,2.400935888E0
2.833665513E1,3.206204414E0,2.584605217E-1,2.074054956E0
2.834667758E1,3.743902206E0,-2.498254776E-1,1.795570135E0
2.835667905E1,4.375400543E0,-8.612241745E-1,1.832085133E0
2.836668938E1,4.636717796E0,-1.133757114E0,2.465799332E0
2.837666870E1,3.504964828E0,-9.936156273E-1,2.801635027E0
2.838665923E1,1.468585968E0,-8.831691742E-1,2.468549490E0
2.839668936E1,-2.725429535E-1,-9.418964386E-1,2.424902678E0
2.840668452E1,-2.560081482E-1,-7.146172523E-1,2.556992769E0
2.841668646E1,2.604026794E-1,-4.458241463E-1,2.261802673E0
2.842666465E1,1.290711403E0,-9.766244888E-2,1.587971210E0
2.843667418E1,1.990997314E0,2.609763145E-1,1.164675713E0
2.844669735E1,2.400840759E0,7.178936005E-1,4.657791853E-1
2.845667488E1,2.263661385E0,1.079375267E0,-2.579039335E-1
2.846666995E1,5.487813950E-1,6.649994850E-1,-5.812076330E-1
2.847665978E1,3.466320038E-2,5.394783020E-1,-3.840583563E-1
2.848664900E1,4.672679901E-1,1.541619301E-1,-9.480184913E-1
2.849667834E1,8.516616821E-1,-1.548671722E-1,-1.776771903E0
2.850667862E1,9.305124283E-1,-5.227565765E-2,-1.792594790E0
2.851666473E1,-7.372694016E-1,-1.313748360E-1,-3.640232980E-1
2.852667082E1,-1.905867100E0,-1.612520218E-1,9.836504459E-1
2.853667521E1,1.743116379E-1,7.404699326E-1,3.003384590E0
2.854668171E1,1.007523537E0,7.518839836E-1,4.921658993E0
2.855667985E1,1.104109764E0,1.921801567E-1,3.487419605E0
2.856668478E1,2.161774635E0,-5.556292534E-1,1.146795154E0
2.857668182E1,2.016520500E0,-8.606414795E-1,3.030652404E-1
2.858668019E1,1.428538322E0,-5.255842209E-1,7.407003641E-1
2.859668847E1,1.428105354E0,-2.281665802E-3,1.075425625E0
2.860668413E1,2.272299767E0,5.470752716E-1,1.112353444E0
2.861668485E1,3.594968796E0,8.730058670E-1,1.133140087E0
2.862666368E1,4.745072365E0,7.174019814E-1,1.025209904E0
2.863667301E1,5.528564453E0,1.424961090E-1,1.139438868E0
2.864666250E1,4.891538620E0,-6.669607162E-1,6.681360006E-1
2.865667028E1,3.948674202E0,-4.970755577E-1,1.907014400E-1
2.866665838E1,4.144355774E0,6.461622715E-1,6.414952278E-1
2.867666832E1,4.605606079E0,1.421611071E0,1.337190270E0
2.868665715E1,4.765096664E0,1.431871653E0,1.221274853E0
2.869667622E1,5.238160133E0,1.268654346E0,5.506622791E-1
2.870667783E1,6.617341042E0,1.208332658E0,1.272936910E-1
2.871668102E1,8.116548538E0,8.600087166E-1,4.206833243E-1
2.872667918E1,7.048378944E0,-2.062731981E-1,-3.394961357E-2
2.873668070E1,5.008652687E0,-1.284977198E0,-1.493197441E0
2.874667199E1,4.566208839E0,-9.113450646E-1,-1.296280861E0
2.875667785E1,4.362678528E0,1.232601404E0,-6.873883605E-1
2.876666823E1,3.236495972E0,2.998903751E0,3.422866762E-1
2.877665807E1,2.169672012E0,3.363300085E0,1.590157866E0
2.878664999E1,3.020717621E0,3.465640545E0,2.184399843E0
2.879667316E1,4.160731316E0,3.628379107E0,5.595124960E-1
2.880667588E1,4.515045166E0,3.472445726E0,-6.355184913E-1
2.881667493E1,3.570944786E0,3.849899769E0,-2.114099503E0
2.882666180E1,1.874814034E0,4.816250324E0,-3.850829840E0
2.883667582E1,1.106368065E0,5.078817844E0,-3.208631039E0
2.884668144E1,1.532175064E0,5.293438911E0,-1.837778330E0
2.885668034E1,1.825746536E0,5.210639477E0,-9.161275625E-1
2.886668224E1,1.784225941E0,3.151598454E0,1.741741896E0
2.887668121E1,2.576562405E0,2.214543343E0,3.076550484E0
2.888666325E1,3.962686539E0,1.977164268E0,4.157361507E0
2.889665806E1,4.908555031E0,2.300715923E0,3.708425283E0
2.890666854E1,5.195099354E0,2.552196026E0,3.430522919E0
2.891667594E1,5.700765133E0,3.238882542E0,2.514641523E0
2.892667934E1,5.777732372E0,4.341215611E0,1.663271427E0
2.893666909E1,5.029413223E0,4.944307327E0,1.286090851E0
2.894668261E1,4.335150242E0,5.521131039E0,6.795394421E-1
2.895669110E1,3.608617783E0,5.752629757E0,1.092535257E0
2.896666916E1,3.493655205E0,5.748816013E0,2.095319271E0
2.897665728E1,4.369136333E0,5.192146301E0,3.238276243E0
2.898666988E1,6.392825603E0,4.661788940E0,2.725056887E0
2.899671405E1,7.211414814E0,4.543408871E0,1.027663708E0
2.900669521E1,7.171947002E0,4.567090988E0,9.557547569E-1
2.901668704E1,7.040038586E0,4.654826164E0,1.360129118E0
2.902668132E1,6.783874035E0,4.359965324E0,1.299627781E0
2.903667871E1,6.036319733E0,3.868631363E0,1.016078711E0
2.904668121E1,4.638866425E0,3.146818161E0,8.371973038E-1
2.905667918E1,4.280215263E0,2.663038254E0,5.380361080E-1
2.906666939E1,5.004408360E0,2.554005623E0,3.130068779E-1
2.907667897E1,5.430699348E0,2.617252350E0,7.213735580E-1
2.908668694E1,5.951297760E0,2.804111481E0,1.659886718E0
2.909668975E1,8.258975983E0,3.403103828E0,3.414745331E0
2.910668544E1,8.935114861E0,2.266904831E0,2.928806543E0
2.911668618E1,7.780014992E0,5.787754059E-1,1.423576832E0
2.912668302E1,5.922855377E0,-1.199339867E0,3.082911968E-1
2.913668360E1,4.153452396E0,-2.308226109E0,4.803808928E-1
2.914668808E1,2.826305628E0,-2.697420597E0,8.625566959E-1
2.915666484E1,1.772795916E0,-3.003707409E0,1.307261705E0
2.916668226E1,7.720049620E-1,-3.561119080E0,1.575551391E0
2.917668000E1,8.409928679E-1,-4.260339737E0,1.350634813E0
2.918667849E1,2.583970547E0,-4.346301079E0,-1.212940454E0
2.919667960E1,3.096752644E0,-3.854656219E0,-9.308920503E-1
2.920667912E1,2.641101360E0,-3.635928631E0,-5.633341074E-1
2.921668684E1,1.871443510E0,-3.714490891E0,-6.285124421E-1
2.922668305E1,7.365180254E-1,-4.444869518E0,-6.202057600E-1
2.923668069E1,-2.077983618E-1,-5.562876225E0,-5.559896231E-1
2.924668174E1,-9.288744926E-1,-6.575410843E0,-1.678118706E-1
2.925667932E1,-1.492116690E0,-7.231820107E0,2.833955288E-1
2.926668112E1,-1.785358191E0,-7.401908875E0,-6.334024668E-2
2.927667880E1,-1.311763048E0,-7.314356804E0,-6.315206885E-1
2.928667755E1,-7.315572500E-1,-7.082617760E0,-1.287834406E0
2.929667550E1,-3.795194626E-1,-6.844426155E0,-1.874648333E0
2.930667803E1,1.636648178E-1,-6.217599392E0,-1.742404819E0
2.931668093E1,3.238511086E-1,-5.315492153E0,-1.003265858E0
2.932667905E1,-4.647731781E-2,-5.095362186E0,-4.805638194E-1
2.933667894E1,-1.830825806E-1,-5.350489616E0,-9.924769998E-1
2.934668110E1,-2.195827961E-1,-5.600938797E0,-1.358602166E0
2.935668142E1,-2.537229061E-1,-5.949983597E0,-1.350778699E0
2.936668832E1,-1.254420280E-1,-6.299813747E0,-1.389407396E0
2.937668244E1,-1.290774345E-2,-6.681835175E0,-1.325349927E0
2.938667937E1,3.254005909E-1,-6.860933304E0,-8.245432973E-1
2.939666217E1,1.118612766E0,-6.503107071E0,-1.822626591E-2
2.940666887E1,1.943593025E0,-5.885241508E0,4.178364277E-1
2.941668066E1,2.761399984E0,-5.104286671E0,3.899036050E-1
2.942667928E1,3.059002161E0,-4.583146572E0,1.735717356E-1
2.943665986E1,2.974612236E0,-4.464821339E0,-3.957002759E-1
2.944667717E1,2.630433798E0,-4.566164494E0,-7.242518663E-1
2.945667850E1,1.901565552E0,-4.719948292E0,-1.254650235E0
2.946669315E1,1.132764459E0,-5.009787083E0,-1.545123458E0
2.947668578E1,7.545824051E-1,-5.152683735E0,-1.179175019E0
2.948668232E1,7.480137348E-1,-5.140171051E0,-7.768033147E-1
2.949668029E1,6.239416599E-1,-5.061872959E0,-1.239708424E0
2.950667915E1,3.862667084E-1,-4.846139908E0,-1.451265335E0
2.951669195E1,6.636667252E-2,-3.483625412E0,-6.382142901E-1
2.952666705E1,6.945693493E-1,-3.184990406E0,1.696485281E-2
2.953666192E1,1.198896885E0,-3.384737492E0,-3.002423048E-1
2.954665397E1,8.875217438E-1,-3.954407215E0,-8.379001617E-1
2.955666584E1,5.948066711E-2,-4.733273506E0,-6.390455365E-1
2.956667870E1,-5.366044044E-1,-5.419982910E0,-1.451241970E-1
2.957668171E1,-8.200833797E-1,-5.613956451E0,3.191442490E-1
2.958668117E1,-1.091041565E0,-5.613243103E0,6.739856005E-1
2.959666465E1,-1.243977070E0,-5.708783150E0,6.257318258E-1
2.960667193E1,-1.108594418E0,-5.522881508E0,7.059454918E-1
2.961668129E1,-9.777698517E-1,-5.018277168E0,3.782140017E-1
2.962668027E1,-5.758514404E-1,-4.259967804E0,-1.968863010E-1
2.963667991E1,8.068346977E-2,-3.675008774E0,-2.751789093E-1
2.964667914E1,5.582344532E-1,-3.481708527E0,-2.714850903E-1
2.965667850E1,1.420143843E0,-3.456871033E0,-2.853488922E-2
2.966666569E1,2.361085892E0,-3.569269657E0,7.598087788E-1
2.967665608E1,2.557475567E0,-3.562712193E0,8.936297894E-1
2.968664892E1,1.678850651E0,-3.435299397E0,1.103073597E0
2.969666328E1,9.821951389E-1,-3.540440083E0,9.769442081E-1
2.970667169E1,4.469277859E-1,-3.713606834E0,6.218717098E-1
2.971665901E1,2.382993698E-2,-3.477245808E0,2.279646397E-1
2.972665328E1,-8.272361755E-1,-3.258518219E0,3.368639946E-2
2.973667058E1,-1.502851486E0,-3.050233841E0,-1.617922783E-1
2.974665691E1,-1.592424870E0,-2.547402382E0,-5.365223885E-1
2.975665118E1,-1.234714508E0,-1.910178185E0,-4.857299328E-1
2.976665512E1,-3.818516731E-1,-1.386171818E0,-8.319503069E-1
2.977666644E1,6.725568771E-1,-8.422083855E-1,-1.519007087E0
2.978667709E1,1.744091511E0,-3.959255219E-1,-1.512705445E0
2.979667731E1,2.723593712E0,-2.849912643E-1,-1.490221381E0
2.980667897E1,2.617397547E0,-5.381674767E-1,-1.415999174E0
2.981666438E1,1.263821840E0,-1.146629333E0,-1.158000946E0
2.982665276E1,-1.576910019E-1,-1.674113274E0,-8.142406940E-1
2.983666501E1,-1.303160667E0,-2.144433498E0,-9.579213858E-1
2.984665426E1,-1.060119629E0,-1.967864037E0,-9.201962948E-1
2.985687757E1,-2.442798615E-1,-1.936579227E0,-8.286216259E-1
2.986679427E1,6.645793915E-1,-2.080412865E0,-9.367723465E-1
2.987674842E1,1.695499659E0,-1.859867573E0,-9.714473486E-1
2.988671214E1,2.392418623E0,-1.576294422E0,-7.166572809E-1
2.989670733E1,2.412490845E0,-1.346913815E0,-2.929913998E-1
2.990671608E1,2.459429741E0,-1.311479092E0,-3.197211027E-1
2.991669522E1,2.496707916E0,-1.433008194E0,-1.949761748E0
2.992667958E1,3.169340611E0,-1.580180645E0,-1.945178390E0
2.993666919E1,3.774268150E0,-1.910946846E0,-1.423694968E0
2.994668957E1,3.395372391E0,-2.410664558E0,-1.385172129E0
2.995667404E1,1.921323776E0,-2.737353325E0,-1.131416798E0
2.996667992E1,2.080240250E-1,-2.782926083E0,-6.109389067E-1
2.997666899E1,-1.109143257E0,-2.828843117E0,-4.018007517E-1
2.998666562E1,-9.839363098E-1,-2.400482178E0,-8.366309404E-1
2.999666278E1,-1.623125076E-1,-1.780303478E0,-1.612453222E0
3.000669144E1,2.812819481E-1,-1.450373173E0,-2.788185596E0
3.001669054E1,4.909563065E-1,-1.002782822E0,-3.672048569E0
3.002671143E1,9.547548294E-1,-2.734618187E-1,-3.067352295E0
3.003669852E1,1.673031807E0,-1.628527641E-1,-1.861005187E0
3.004671438E1,1.514710426E0,-1.036220551E0,-1.146840453E0
3.005669901E1,1.311351299E0,-2.044499397E0,-1.065236926E0
3.006667944E1,1.929880142E0,-2.643435955E0,-8.014949560E-1
3.007666156E1,3.474472046E0,-2.761081696E0,-2.767081261E-1
3.008665546E1,4.215703487E0,-3.168121815E0,-2.499477863E-1
3.009666636E1,4.117821217E0,-3.466541052E0,-5.696659088E-1
3.010665436E1,3.020243406E0,-2.928212643E0,-9.349082708E-1
3.011665313E1,1.247076511E0,-2.242698193E0,-4.731283188E-1
3.012667244E1,-5.038695335E-1,-2.202187061E0,5.280399323E-2
3.013668775E1,-1.467874527E0,-2.197451591E0,-7.728750706E-1
3.014666441E1,-1.768397808E0,-1.942659855E0,-1.556275010E0
3.015666198E1,8.708572388E-2,-1.923619270E0,-1.924093604E0
3.016667656E1,1.001575470E0,-2.182857513E0,-2.311531067E0
3.017668964E1,1.489490032E0,-2.775679588E0,-1.106023312E0
3.018720008E1,2.105864048E0,-2.657482862E0,-1.506197453E-1
3.019692301E1,1.912913322E0,-2.108192682E0,-4.458355904E-1
3.020680579E1,5.253410339E-1,-2.128742218E0,-7.527232170E-1
3.021676150E1,-8.404779434E-1,-2.690844774E0,4.463672638E-3
3.022673491E1,-8.378238678E-1,-2.949645758E0,-9.660530090E-2
3.023670572E1,2.348871231E-1,-2.736500740E0,-7.976522446E-1
3.024668208E1,8.288373947E-1,-2.711299896E0,-1.103869200E0
3.025724359E1,1.258223057E0,-2.741158009E0,-1.353923798E0
3.026695092E1,1.659318447E0,-2.173185110E0,-1.533491135E0
3.027680759E1,1.729063988E0,-1.415175915E0,-3.644862175E-1
3.028672777E1,1.058485508E0,-1.231890678E0,4.283604622E-1
3.029668672E1,-4.365730286E-1,-1.736719370E0,3.087129593E-1
3.030668587E1,-1.733250618E0,-2.714943409E0,-5.575704575E-2
3.031667066E1,-2.233837605E0,-3.577134132E0,-1.076313734E0
3.032666590E1,-2.423949242E0,-4.104564667E0,-2.716521263E0
3.033669657E1,-2.425441742E0,-4.713608742E0,-3.636754990E0
3.034667766E1,-1.796745777E0,-5.106569290E0,-3.353738785E0
3.035666173E1,-8.706798553E-1,-5.107998371E0,-2.360704899E0
3.036665801E1,-5.390925407E-1,-5.220973969E0,-2.300945997E0
3.037665677E1,-4.554519653E-1,-5.217944145E0,-2.611485243E0
3.038665653E1,-8.963632584E-2,-4.137371063E0,-3.517913580E0
3.039665081E1,-1.756372452E-1,-2.732730865E0,-5.146454811E0
3.040665111E1,-1.275897026E-1,-2.767494917E0,-7.147362709E0
3.041665474E1,1.760994911E0,-3.378490448E0,-6.687120438E0
3.042666738E1,4.255431175E0,-3.371658325E0,-4.941332817E0
3.043667445E1,5.152829170E0,-3.299589872E0,-2.951041698E0
3.044668406E1,5.634597778E0,-3.464796305E0,-9.744410515E-1
3.045668496E1,6.175737381E0,-3.655390739E0,-1.104340553E-1
3.046667530E1,5.472589970E0,-4.672480106E0,-1.551995277E-1
3.047668510E1,5.316281319E0,-5.309040546E0,1.249069214E0
3.048667160E1,7.973810673E0,-2.124630928E0,3.456366539E0
3.049668337E1,7.985736370E0,-6.558532715E-1,3.649556160E0
3.050666846E1,6.326680660E0,-9.361231327E-1,3.699703217E0
3.051666024E1,5.125880718E0,-1.286337614E0,3.389032364E0
3.052665971E1,4.123148918E0,-1.146225929E0,3.028513908E0
3.053668194E1,3.195945501E0,-7.646434307E-1,3.061552048E0
3.054668606E1,4.496233463E0,-1.248824596E-1,3.975208282E0
3.055668812E1,6.727828979E0,-2.945797443E-1,5.706437111E0
3.056667093E1,8.580734253E0,-9.769322872E-1,6.697173119E0
3.057667250E1,9.319610596E0,-1.195241213E0,6.585522652E0
3.058666330E1,7.786910057E0,-1.445875406E0,6.534832954E0
3.059665479E1,6.920372009E0,-1.038174391E0,6.639274597E0
3.060667335E1,7.215874672E0,-3.391035795E-1,7.741041183E0
3.061668536E1,7.246806145E0,-7.686613798E-1,7.231007576E0
3.062668352E1,5.460707664E0,-6.801770926E-1,5.466049194E0
3.063668650E1,3.290436745E0,2.910951376E-1,4.086031914E0
3.064671615E1,2.360804558E0,7.995247841E-1,3.419564247E0
3.065670137E1,2.058576107E0,1.459943533E0,2.339320183E0
3.066668454E1,1.483435631E0,2.453782797E0,1.518254280E0
3.067668617E1,1.096956253E0,2.361855745E0,1.468722343E0
3.068666790E1,1.026070595E0,1.327442527E0,2.122199059E0
3.069665654E1,1.186589718E0,4.898685217E-1,2.373458862E0
3.070667016E1,1.952609539E0,2.737601995E-1,3.156819820E0
3.071666898E1,3.918232441E0,-4.439601898E-1,5.384373665E0
3.072667821E1,6.232460499E0,-1.508357882E0,6.866511345E0
3.073666500E1,6.529247761E0,-1.269540906E0,7.005920410E0
3.074667753E1,4.044163704E0,-1.725057960E0,5.579167366E0
3.075668368E1,7.079086304E-1,-2.084481716E0,3.324147224E0
3.076669372E1,-2.026150703E0,-1.001903296E0,1.261898041E0
3.077667504E1,-3.667088985E0,9.914962053E-1,-4.933872223E-1
3.078666999E1,-3.746464252E0,2.246014595E0,-8.692097664E-1
3.079666639E1,-2.605212688E0,2.393205881E0,-2.646937370E-1
3.080667732E1,1.372480392E-2,9.460172653E-1,3.241820335E-1
3.081667198E1,1.570210934E0,1.482240558E-1,9.565677643E-1
3.082666348E1,2.418258190E0,-8.434385061E-1,1.852845669E0
3.083665766E1,2.944237709E0,-2.438991547E0,2.231516361E0
3.084666063E1,4.446027279E0,-3.590712547E0,2.326349735E0
3.085665880E1,5.298043251E0,-3.097341537E0,1.552546501E0
3.086666762E1,5.196591377E0,-1.477643013E0,1.164579391E-2
3.087666524E1,4.680311203E0,3.152776659E-1,-9.358639717E-1
3.088665825E1,4.017062664E0,1.928485155E0,-6.734476089E-1
3.089666494E1,2.757149696E0,3.071346283E0,-6.520700455E-2
3.090674881E1,3.751559258E-1,2.464371681E0,2.771801949E-1
3.091670578E1,-1.213243484E0,4.608542919E-1,1.104054928E0
3.092668723E1,-2.308530807E-1,-9.243217111E-1,2.807919025E0
3.093667649E1,8.331446648E-1,-1.927198648E0,2.895591259E0
3.094675722E1,2.253748894E0,-2.284573555E0,1.782174110E0
3.095708773E1,3.861116886E0,-1.986946106E0,1.735120773E0
3.096707042E1,4.373354435E0,-1.875341535E0,1.914999962E0
3.097690268E1,5.724301338E0,-2.219179869E0,1.989111423E0
3.098677422E1,7.311825275E0,-2.376243830E0,1.657395363E0
3.099671116E1,7.079442024E0,-1.222857237E0,4.320041656E0
3.100671107E1,5.249994755E0,-4.931616783E-2,6.372672558E0
3.101667960E1,2.614643097E0,-3.811213970E-1,4.729340553E0
3.102666116E1,-5.971002579E-2,-1.213598967E0,1.467665672E0
3.103665663E1,-2.485468864E0,-7.136828899E-1,-3.146648407E-2
3.104664875E1,-2.552889347E0,3.853514194E-1,-1.522258520E0
3.105665342E1,-1.324490547E0,1.382981420E0,-2.928454638E0
3.106668088E1,-1.074451923E0,1.912151933E0,-2.995882750E0
3.107668256E1,-5.825853348E-1,2.065825462E0,-2.193175077E0
3.108667102E1,4.223423004E-1,1.931850433E0,-1.790650129E0
3.109665810E1,7.577061653E-1,1.227958083E0,-1.613473892E-2
3.110665566E1,1.212881565E0,-2.154712677E-1,1.830938816E0
3.111665755E1,2.821711540E0,-1.804627180E0,2.858026981E0
3.112665488E1,5.094999313E0,-1.912648201E0,3.690279484E0
3.113665903E1,4.146663189E0,-6.514508724E-1,7.149963379E-1
3.114665326E1,2.227991581E0,3.473107815E-1,-9.117593765E-1
3.115666781E1,8.403449059E-1,1.477341890E0,-7.891316414E-1
3.116666853E1,-9.581880569E-1,1.361187220E0,-8.115911484E-1
3.117665741E1,-1.559579372E0,8.526303768E-1,-8.476748466E-1
3.118665714E1,-7.270617485E-1,3.548448086E-1,-8.117733002E-1
3.119666871E1,5.063705444E-1,-8.095313311E-1,4.958691597E-1
3.120665869E1,3.210670471E0,-1.200852633E0,3.167761326E0
3.121675530E1,4.273800373E0,-1.372001410E0,3.886294365E0
3.122671820E1,3.229963779E0,-1.613063097E0,2.947264194E0
3.123668951E1,2.229099751E0,-1.129760504E0,2.239923000E0
3.124668558E1,1.777622223E0,-5.752493143E-1,2.468881607E0
3.125668166E1,1.208858490E0,-3.535839319E-1,2.670691967E0
3.126666888E1,6.691408157E-1,-6.584367752E-1,2.761249542E0
3.127667380E1,3.339767456E-1,-6.628186703E-1,2.570876122E0
3.128666422E1,-2.892031670E-1,-9.508668184E-1,1.075430870E0
3.129667093E1,8.089375496E-1,-1.036729217E0,1.180068970E0
3.130666192E1,3.187437057E0,-3.713617921E-1,2.515380383E0
3.131668295E1,4.429775238E0,-3.059068322E-1,2.540247917E0
3.132666589E1,7.178151131E0,-1.418001890E0,5.595340729E0
3.133668424E1,5.926210880E0,-1.959476471E0,7.616327286E0
3.134668306E1,1.535154343E0,-1.215874195E0,6.618463993E0
3.135668708E1,6.914253235E-1,-5.575065017E-1,4.536370754E0
3.136669005E1,1.911611557E-1,-3.486540914E-1,3.303223133E0
3.137669026E1,-5.986976624E-1,-1.032192707E-1,2.831028938E0
3.138669708E1,-7.564611435E-1,8.515673876E-2,3.343752384E0
3.139668965E1,-6.770734787E-1,5.584505796E-1,4.307547092E0
3.140668839E1,-3.528671265E-1,7.325098515E-1,4.629027367E0
3.141669217E1,-1.192545891E-1,7.005918026E-1,3.612111568E0
3.142666963E1,1.108291626E0,1.150862932E0,3.057385921E0
3.143667948E1,3.754233360E0,2.034368515E0,3.302947998E0
3.144668314E1,5.566350460E0,2.265520096E0,5.025487900E0
3.145668673E1,5.613373280E0,2.216583490E-1,5.534575462E0
